Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
It is unprecedented: trial management during the COVID-19 pandemic and beyond,"Mitchell, Eleanor J.; Ahmed, Khaled; Breeman, Suzanne; Cotton, Seonaidh; Constable, Lynda; Ferry, Gillian; Goodman, Kirsteen; Hickey, Helen; Meakin, Garry; Mironov, Katy; Quann, Niamh; Wakefield, Natalie; McDonald, Alison",,,,TRIALS,SEP 11 2020,2020,21,1,,,,,,784,10.1186/s13063-020-04711-6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Treatment estimands in clinical trials of patients hospitalised for COVID-19: ensuring trials ask the right questions,"Kahan, Brennan C.; Morris, Tim P.; White, Ian R.; Tweed, Conor D.; Cro, Suzie; Dahly, Darren; Pham, Tra My; Esmail, Hanif; Babiker, Abdel; Carpenter, James R.",,,,BMC MEDICINE,SEP 9 2020,2020,18,1,,,,,,286,10.1186/s12916-020-01737-0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ixazomib-based frontline therapy in patients with newly diagnosed multiple myeloma in real-life practice showed comparable efficacy and safety profile with those reported in clinical trial: a multi-center study,"Li, Jing; Bao, Li; Xia, Zhongjun; Wang, Sili; Zhou, Xin; Ding, Kaiyang; Zhang, Wenhao; Yang, Wei; Li, Bingzong; Fu, Chengcheng; Chen, Bing; Hua, Luoming; Wang, Liang; Luo, Jun; Yang, Yang; Xu, Tianhong; Wang, Weida; Huang, Yun; Wu, Guolin; Liu, Peng",,,,ANNALS OF HEMATOLOGY,NOV 2020,2020,99,11,,,,2589,2598,,10.1007/s00277-020-04234-9,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How to deal with a temporary suspension and restarting your trial: our experiences and lessons learnt,"Constable, Lynda; Davidson, Tracey; Breeman, Suzanne; Cotton, Seonaidh; McDonald, Alison; Wileman, Samantha; Norrie, John",,,,TRIALS,SEP 5 2020,2020,21,1,,,,,,765,10.1186/s13063-020-04705-4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ongoing non-industry-sponsored COVID-19 clinical trials in the first trimester of the pandemic: significant differences between the European and the USA approaches,"Dal-Re, Rafael",,,,EXPERT REVIEW OF CLINICAL PHARMACOLOGY,,2020,,,,,,,,,10.1080/17512433.2020.1810562,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical trials in urological oncology: COVID-19 and the potential need for a new perspective,"Teh, Jiasian; O'Connor, Ellen; Coles-Black, Jasamine; Lawrentschuk, Nathan",,,,WORLD JOURNAL OF UROLOGY,,2020,,,,,,,,,10.1007/s00345-020-03416-4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Implementing an intensive care unit (ICU) diary program at a large academic medical center: Results from a randomized control trial evaluating psychological morbidity associated with critical illness,"Sayde, George E.; Stefanescu, Andrei; Conrad, Erich; Nielsen, Nathan; Hammer, Rachel",,,,GENERAL HOSPITAL PSYCHIATRY,SEP-OCT 2020,2020,66,,,,,96,102,,10.1016/j.genhosppsych.2020.06.017,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prediction of respiratory decompensation in Covid-19 patients using machine learning: The READY trial,"Burdick, Hoyt; Lam, Carson; Mataraso, Samson; Siefkas, Anna; Braden, Gregory; Dellinger, R. Phillip; McCoy, Andrea; Vincent, Jean-Louis; Green-Saxena, Abigail; Barnes, Gina; Hoffman, Jana; Calvert, Jacob; Pellegrini, Emily; Das, Ritankar",,,,COMPUTERS IN BIOLOGY AND MEDICINE,SEP 2020,2020,124,,,,,,,103949,10.1016/j.compbiomed.2020.103949,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Efficacy of herbal medicine (Xuanfei Baidu decoction) combined with conventional drug in treating COVID-19: a pilot randomized clinical trial,"Xiong, Wu-zhong; Wang, Gang; Du, Juan; Ai, Wang",,,,INTEGRATIVE MEDICINE RESEARCH,SEP 2020,2020,9,3,,,SI,,,100489,10.1016/j.imr.2020.100489,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Efficacy of Interferon Gamma in the Prevention of SARS-CoV-2 Infection (COVID-19): Results of a Prospective Controlled Trial,"Myasnikov, Alexander L.; Berns, Svetlana A.; Zverev, Konstantin, V; Lartseva, Olga A.; Talyzin, Pavel A.",,,,INTERNATIONAL JOURNAL OF BIOMEDICINE,SEP 2020,2020,10,3,,,,182,188,,10.21103/Article10(3)_OA1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clinical Trials of Repurposed Antivirals for SARS-CoV-2,"Angel Martinez, Miguel",,,,ANTIMICROBIAL AGENTS AND CHEMOTHERAPY,SEP 2020,2020,64,9,,,,,,e01101-20,10.1128/AAC.01101-20,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coronavirus disease (COVID-19) outbreak and phase 1 trials: should we consider a specific patient management?,"Postel-Vinay, Sophie; Massard, Christophe; Soria, Jean-Charles",,,,EUROPEAN JOURNAL OF CANCER,SEP 2020,2020,137,,,,,235,239,,10.1016/j.ejca.2020.07.009,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
How a Psychopharmacology Clinical Trial Site in the Seattle Area Managed Clinical Trials and Patient Care During the COVID-19 Pandemic,"Schilling, Shirin; Mohanarajah, Sinthuja; Mengstu, Abraham; Khan, Arif; Brown, Walter A.",,,,AMERICAN JOURNAL OF GERIATRIC PSYCHIATRY,SEP 2020,2020,28,9,,,,999,1003,,10.1016/j.jagp.2020.06.012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optimizing telemedicine to facilitate amyotrophic lateral sclerosis clinical trials,"Govindarajan, Raghav; Berry, James D.; Paganoni, Sabrina; Pulley, Michael T.; Simmons, Zachary",,,,MUSCLE & NERVE,SEP 2020,2020,62,3,,,,321,326,,10.1002/mus.26921,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Statistical design of Phase II/III clinical trials for testing therapeutic interventions in COVID-19 patients,"Rai, Shesh N.; Qian, Chen; Pan, Jianmin; Seth, Anand; Srivastava, Deo Kumar; Bhatnagar, Aruni",,,,BMC MEDICAL RESEARCH METHODOLOGY,AUG 31 2020,2020,20,1,,,,,,220,10.1186/s12874-020-01101-z,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydroxychloroquine plus personal protective equipment versus standard personal protective equipment alone for the prevention of COVID-19 infections among frontline healthcare workers: the HydrOxychloroquine Prophylaxis Evaluation(HOPE) trial: A structured summary of a study protocol for a randomized controlled trial,"Tirupakuzhi Vijayaraghavan, Bharath Kumar; Jha, Vivekanand; Rajbhandari, Dorrilyn; Myatra, Sheila Nainan; John, Oommen; Ghosh, Arpita; Bassi, Abhinav; Arfin, Sumaiya; Kunigari, Mallikarjuna; Joshi, Rohina; Donaldson, Lachlan; Hammond, Naomi; Venkatesh, Balasubramanian",HOPE Investigators,,,TRIALS,AUG 31 2020,2020,21,1,,,,,,754,10.1186/s13063-020-04679-3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hydroxychloroquine for post-exposure prophylaxis of COVID-19 among naval personnel in Sri Lanka: study protocol for a randomized, controlled trial","Niriella, Madunil A.; Ediriweera, Dileepa S.; De Silva, Arjuna P.; Premarathne, Ranjan; Balasooriya, Priyantha; Duminda, Kaluthanthri D.; Malavige, Neelika G.; Wanigasuriya, Kamani; Lekamwasam, Sarath; Kularathne, Senanayake A.; Siribaddana, Sisira; de Silva, Hithanadura J.; Jayasinghe, Saroj",,,,TRIALS,AUG 27 2020,2020,21,1,,,,,,748,10.1186/s13063-020-04659-7,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acupressure therapy and Liu Zi Jue Qigong for pulmonary function and quality of life in patients with severe novel coronavirus pneumonia (COVID-19): a study protocol for a randomized controlled trial,"Zhang, Shuaipan; Zhu, Qingguang; Zhan, Chao; Cheng, Wei; Xiao Mingfang; Fang, Min; Fang, Lei",,,,TRIALS,AUG 27 2020,2020,21,1,,,,,,751,10.1186/s13063-020-04693-5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High dose dexamethasone treatment for Acute Respiratory Distress Syndrome secondary to COVID-19: a structured summary of a study protocol for a randomised controlled trial,"Patricio Maskin, Luis; Leonardo Olarte, Gabriel; Palizas Jr, Fernando; Velo, Agostina E.; Fernanda Lurbet, Maria; Bonelli, Ignacio; Baredes, Natalio D.; Oscar Rodriguez, Pablo",,,,TRIALS,AUG 26 2020,2020,21,1,,,,,,743,10.1186/s13063-020-04646-y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The effect of prostacyclin (Iloprost) infusion at a dose of 1 ng/kg/min for 72 hours compared to placebo in mechanically ventilated patients with COVID-19: A structured summary of a study protocol for a randomized controlled trial,"Johansson, Par Ingemar; Bestle, Morten; Soe-Jensen, Peter; Kristiansen, Klaus Tjelle; Stensballe, Jakob; Clausen, Niels Erikstrup; Perner, Anders",,,,TRIALS,AUG 26 2020,2020,21,1,,,,,,746,10.1186/s13063-020-04696-2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Corticosteroid therapy for critically ill patients with COVID-19: A structured summary of a study protocol for a prospective meta-analysis of randomized trials,"Sterne, Jonathan A. C.; Diaz, Janet; Villar, Jesus; Murthy, Srinivas; Slutsky, Arthur S.; Perner, Anders; Juni, Peter; Angus, Derek C.; Annane, Djillali; Pontes Azevedo, Luciano Cesar; Du, Bin; Dequin, Pierre-Francois; Gordon, Anthony C.; Green, Cameron; Higgins, Julian P. T.; Horby, Peter; Landray, Martin J.; Lapadula, Giuseppe; Le Gouge, Amelie; Leclerc, Marie; Savovic, Jelena; Tomazini, Bruno; Venkatesh, Balasubramanian; Webb, Steve; Marshall, John C.",WHO COVID-19 Clinical Management,,,TRIALS,AUG 24 2020,2020,21,1,,,,,,734,10.1186/s13063-020-04641-3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Impact of Shenfu injection on a composite of organ dysfunction development in critically ill patients with coronavirus disease 2019 (COVID-19): A structured summary of a study protocol for a randomized controlled trial,"Wang, Zong-Yu; Fu, Shou-Zhi; Xu, Liang; Li, Shu-Sheng; Qian, Ke-Jian; He, Xian-Di; Zhu, Guo-Chao; Li, Liang-Hai; Zhang, Jun; Li, Wen-Fang; Qin, Bing-Yu; Zhou, Chen-Liang; Ma, Peng-Lin",,,,TRIALS,AUG 24 2020,2020,21,1,,,,,,738,10.1186/s13063-020-04677-5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Effect of an E-Learning Module on Personal Protective Equipment Proficiency Among Prehospital Personnel: Web-Based Randomized Controlled Trial,"Suppan, Laurent; Abbas, Mohamed; Stuby, Loric; Cottet, Philippe; Larribau, Robert; Golay, Eric; Iten, Anne; Harbarth, Stephan; Gartner, Birgit; Suppan, Melanie",,,,JOURNAL OF MEDICAL INTERNET RESEARCH,AUG 21 2020,2020,22,8,,,,,,e21265,10.2196/21265,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Videoconferencing Psychotherapy for Panic Disorder and Agoraphobia: Outcome and Treatment Processes From a Non-randomized Non-inferiority Trial,"Bouchard, Stephane; Allard, Micheline; Robillard, Genevieve; Dumoulin, Stephanie; Guitard, Tanya; Loranger, Claudie; Green-Demers, Isabelle; Marchand, Andre; Renaud, Patrice; Cournoyer, Louis-Georges; Corno, Giulia",,,,FRONTIERS IN PSYCHOLOGY,AUG 21 2020,2020,11,,,,,,,2164,10.3389/fpsyg.2020.02164,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Overview of the First 6 Months of Clinical Trials for COVID-19 Pharmacotherapy: The Most Studied Drugs,"Idda, Maria Laura; Soru, Dorian; Floris, Matteo",,,,FRONTIERS IN PUBLIC HEALTH,AUG 21 2020,2020,8,,,,,,,497,10.3389/fpubh.2020.00497,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anti-Thrombotic Therapy to Ameliorate Complications of COVID-19 (ATTACC): Study design and methodology for an international, adaptive Bayesian randomized controlled trial","Houston, Brett L.; Lawler, Patrick R.; Goligher, Ewan C.; Farkouh, Michael E.; Bradbury, Charlotte; Carrier, Marc; Dzavik, Vlad; Fergusson, Dean A.; Fowler, Robert A.; Galanaud, Jean-Phillippe; Gross, Peter L.; McDonald, Emily G.; Husain, Mansoor; Kahn, Susan R.; Kumar, Anand; Marshall, John; Murthy, Srinivas; Slutsky, Arthur S.; Turgeon, Alexis F.; Berry, Scott M.; Rosenson, Robert S.; Escobedo, Jorge; Nicolau, Jose C.; Bond, Lindsay; Kirwan, Bridget-Anne; de Brouwer, Sophie; Zarychanski, Ryan",,,,CLINICAL TRIALS,OCT 2020,2020,17,5,,,,491,500,1.74077E+15,10.1177/1740774520943846,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operational Experiences in China and Statistical Issues on the Conduct of Clinical Trials During the COVID-19 Pandemic,"Guo, Tong; Chen, Chian; Chiang, Chieh; Chen, Chi-Tian; Hsiao, Chin-Fu",,,,STATISTICS IN BIOPHARMACEUTICAL RESEARCH,,2020,,,,,,,,,10.1080/19466315.2020.1797866,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning for Clinical Trials in the Era of COVID-19,"Zame, William R.; Bica, Ioana; Shen, Cong; Curth, Alicia; Lee, Hyun-Suk; Bailey, Stuart; Weatherall, James; Wright, David; Bretz, Frank; van der Schaar, Mihaela",,,,STATISTICS IN BIOPHARMACEUTICAL RESEARCH,,2020,,,,,,,,,10.1080/19466315.2020.1797867,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Efficacy of dexamethasone treatment for patients with the acute respiratory distress syndrome caused by COVID-19: study protocol for a randomized controlled superiority trial,"Villar, Jesus; Anon, Jose M.; Ferrando, Carlos; Aguilar, Gerardo; Munoz, Tomas; Ferreres, Jose; Ambros, Alfonso; Aldecoa, Cesar; Suarez-Sipmann, Fernando; Thorpe, Kevin E.; Juni, Peter; Slutsky, Arthur S.",DEXA-COVID19 Network,,,TRIALS,AUG 16 2020,2020,21,1,,,,,,717,10.1186/s13063-020-04643-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
